experiment_id,source,path,present,readable,row_count,error,schema_id,columns_json,reference_experiment,added_vs_reference,missing_vs_reference
20260304,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260304/ingest_metadata/plate_metadata.csv,True,True,96.0,,P19,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""series_number_map"", ""start_age_morph"", ""embryos_per_well"", ""temperature"", ""tricane"", ""pair"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""pair"", ""series_number_map"", ""start_age_morph"", ""tricane""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20260306,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260306/snips/20260306_snip_inventory.csv,True,True,26979.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260306,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260306/stage_predictions/20260306_stage_predictions.csv,True,True,26979.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20260306,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260306/snip_qc/20260306_snip_qc.parquet,True,True,26979,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20260306,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260306/ingest_metadata/plate_metadata.csv,True,True,96.0,,P19,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""series_number_map"", ""start_age_morph"", ""embryos_per_well"", ""temperature"", ""tricane"", ""pair"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""pair"", ""series_number_map"", ""start_age_morph"", ""tricane""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20260319,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260319/snips/20260319_snip_inventory.csv,True,True,10269.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260319,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260319/stage_predictions/20260319_stage_predictions.csv,True,True,10269.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20260319,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260319/snip_qc/20260319_snip_qc.parquet,True,True,10269,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20260319,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260319/ingest_metadata/plate_metadata.csv,True,True,96.0,,P19,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""series_number_map"", ""start_age_morph"", ""embryos_per_well"", ""temperature"", ""tricane"", ""pair"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""pair"", ""series_number_map"", ""start_age_morph"", ""tricane""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20260417_irx_pilot,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260417_irx_pilot/snips/20260417_irx_pilot_snip_inventory.csv,True,True,4968.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260417_irx_pilot,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260417_irx_pilot/stage_predictions/20260417_irx_pilot_stage_predictions.csv,True,True,4968.0,,S02,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version""]",20260724_hotfish_36hpf_plate01,[],"[""stage_prediction_status""]"
20260417_irx_pilot,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260417_irx_pilot/snip_qc/20260417_irx_pilot_snip_qc.parquet,True,True,4968,,Q02,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],"[""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability""]"
20260417_irx_pilot,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260417_irx_pilot/ingest_metadata/plate_metadata.csv,True,True,96.0,,P37,"[""well_index"", ""genotype"", ""temperature"", ""strain"", ""chem_perturbation"", ""start_age_hpf"", ""medium"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""strain""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20260418_irx_pilot,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260418_irx_pilot/snips/20260418_irx_pilot_snip_inventory.csv,True,True,15251.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260418_irx_pilot,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260418_irx_pilot/stage_predictions/20260418_irx_pilot_stage_predictions.csv,True,True,15251.0,,S02,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version""]",20260724_hotfish_36hpf_plate01,[],"[""stage_prediction_status""]"
20260418_irx_pilot,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260418_irx_pilot/snip_qc/20260418_irx_pilot_snip_qc.parquet,True,True,15251,,Q02,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],"[""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability""]"
20260418_irx_pilot,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260418_irx_pilot/ingest_metadata/plate_metadata.csv,True,True,96.0,,P37,"[""well_index"", ""genotype"", ""temperature"", ""strain"", ""chem_perturbation"", ""start_age_hpf"", ""medium"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""strain""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20260724_hotfish_24hpf_plate01,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260724_hotfish_24hpf_plate01/snips/20260724_hotfish_24hpf_plate01_snip_inventory.csv,True,True,102.0,,I01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260724_hotfish_24hpf_plate01,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260724_hotfish_24hpf_plate01/stage_predictions/20260724_hotfish_24hpf_plate01_stage_predictions.csv,True,True,102.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20260724_hotfish_24hpf_plate01,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260724_hotfish_24hpf_plate01/snip_qc/20260724_hotfish_24hpf_plate01_snip_qc.parquet,True,True,102,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20260724_hotfish_24hpf_plate01,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260724_hotfish_24hpf_plate01/ingest_metadata/plate_metadata.csv,True,True,96.0,,P38,"[""well_index"", ""genotype"", ""chem_perturbation"", ""start_stage_hpf"", ""temperature"", ""sequenced"", ""qc"", ""image_notes"", ""image_to_hash_map"", ""hash_plate_num"", ""experiment_id"", ""well_id"", ""start_age_hpf"", ""medium""]",20260724_hotfish_36hpf_plate01,[],[]
20260724_hotfish_24hpf_plate02,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260724_hotfish_24hpf_plate02/snips/20260724_hotfish_24hpf_plate02_snip_inventory.csv,True,True,56.0,,I01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260724_hotfish_24hpf_plate02,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260724_hotfish_24hpf_plate02/stage_predictions/20260724_hotfish_24hpf_plate02_stage_predictions.csv,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20260724_hotfish_24hpf_plate02,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260724_hotfish_24hpf_plate02/snip_qc/20260724_hotfish_24hpf_plate02_snip_qc.parquet,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20260724_hotfish_24hpf_plate02,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260724_hotfish_24hpf_plate02/ingest_metadata/plate_metadata.csv,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20260724_hotfish_30hpf_plate01,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260724_hotfish_30hpf_plate01/snips/20260724_hotfish_30hpf_plate01_snip_inventory.csv,True,True,98.0,,I01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260724_hotfish_30hpf_plate01,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260724_hotfish_30hpf_plate01/stage_predictions/20260724_hotfish_30hpf_plate01_stage_predictions.csv,True,True,98.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20260724_hotfish_30hpf_plate01,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260724_hotfish_30hpf_plate01/snip_qc/20260724_hotfish_30hpf_plate01_snip_qc.parquet,True,True,98,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20260724_hotfish_30hpf_plate01,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260724_hotfish_30hpf_plate01/ingest_metadata/plate_metadata.csv,True,True,96.0,,P38,"[""well_index"", ""genotype"", ""chem_perturbation"", ""start_stage_hpf"", ""temperature"", ""sequenced"", ""qc"", ""image_notes"", ""image_to_hash_map"", ""hash_plate_num"", ""experiment_id"", ""well_id"", ""start_age_hpf"", ""medium""]",20260724_hotfish_36hpf_plate01,[],[]
20260724_hotfish_30hpf_plate02,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260724_hotfish_30hpf_plate02/snips/20260724_hotfish_30hpf_plate02_snip_inventory.csv,True,True,59.0,,I01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260724_hotfish_30hpf_plate02,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260724_hotfish_30hpf_plate02/stage_predictions/20260724_hotfish_30hpf_plate02_stage_predictions.csv,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20260724_hotfish_30hpf_plate02,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260724_hotfish_30hpf_plate02/snip_qc/20260724_hotfish_30hpf_plate02_snip_qc.parquet,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20260724_hotfish_30hpf_plate02,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260724_hotfish_30hpf_plate02/ingest_metadata/plate_metadata.csv,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20260724_hotfish_36hpf_plate01,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260724_hotfish_36hpf_plate01/snips/20260724_hotfish_36hpf_plate01_snip_inventory.csv,True,True,101.0,,I01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260724_hotfish_36hpf_plate01,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260724_hotfish_36hpf_plate01/stage_predictions/20260724_hotfish_36hpf_plate01_stage_predictions.csv,True,True,101.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
